,order_number,quantity_ordered,price_each,order_line_number,sales,order_date,days_since_lastorder,status,product_line,msrp,product_code,customer_name,city,country,deal_size,contact_fullname
2213,10183,49,64.64,4,3167.36,2018-11-13,2779,Shipped,Trucks and Buses,64,S32_3522,"Classic Gift Ideas, Inc",Philadelphia,USA,Medium,Francisca Cervantes
2214,10194,39,54.94,7,2142.66,2018-11-25,2768,Shipped,Trucks and Buses,64,S32_3522,"Saveley & Henriot, Co.",Lyon,France,Small,Mary Saveley
2215,10206,36,58.82,2,2117.52,2018-12-05,2759,Shipped,Trucks and Buses,64,S32_3522,Canadian Gift Exchange Network,Vancouver,Canada,Small,Yoshi Tannamuri
2216,10217,39,62.05,7,2419.95,2019-02-04,2699,Shipped,Trucks and Buses,64,S32_3522,Handji Gifts& Co,Singapore,Singapore,Small,Wendy Victorino
2217,10229,30,73.04,12,2191.2,2019-03-11,2665,Shipped,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
2218,10245,44,69.16,5,3043.04,2019-05-04,2612,Shipped,Trucks and Buses,64,S32_3522,Super Scale Inc.,New Haven,USA,Medium,Leslie Murphy
2219,10258,20,61.41,2,1228.2,2019-06-15,2571,Shipped,Trucks and Buses,64,S32_3522,"Tokyo Collectables, Ltd",Minato-ku,Japan,Small,Akiko Shimamura
2220,10270,21,63.35,5,1330.35,2019-07-19,2538,Shipped,Trucks and Buses,64,S32_3522,Souveniers And Things Co.,Chatswood,Australia,Small,Adrian Huxley
2221,10281,36,77.57,12,2792.52,2019-08-19,2508,Shipped,Trucks and Buses,64,S32_3522,Diecast Classics Inc.,Allentown,USA,Small,Kyung Yu
2222,10291,32,71.75,7,2296.0,2019-09-08,2489,Shipped,Trucks and Buses,64,S32_3522,Scandinavian Gift Ideas,Boras,Sweden,Small,Maria Larsson
2223,10304,36,73.04,2,2629.44,2019-10-11,2457,Shipped,Trucks and Buses,64,S32_3522,Auto Assoc. & Cie.,Versailles,France,Small,Daniel Tonini
2224,10313,34,56.24,10,1912.16,2019-10-22,2447,Shipped,Trucks and Buses,64,S32_3522,Canadian Gift Exchange Network,Vancouver,Canada,Small,Yoshi Tannamuri
2225,10324,48,171.03,4,8209.44,2019-11-05,2434,Shipped,Trucks and Buses,64,S32_3522,Vitachrome Inc.,NYC,USA,Large,Michael Frick
2226,10348,31,101.29,5,3139.99,2019-11-01,2439,Shipped,Trucks and Buses,64,S32_3522,"Corrida Auto Replicas, Ltd",Madrid,Spain,Medium,Mart¡n Sommer
2227,10358,36,157.49,2,5669.64,2019-12-10,2401,Shipped,Trucks and Buses,64,S32_3522,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
2228,10370,25,126.41,3,3160.25,2020-01-20,2361,Shipped,Trucks and Buses,64,S32_3522,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,Anna O'Hara
2229,10382,48,141.66,8,6799.68,2020-02-17,2334,Shipped,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
2230,10411,27,69.16,5,1867.32,2020-05-01,2261,Shipped,Trucks and Buses,64,S32_3522,Quebec Home Shopping Network,Montreal,Canada,Small,Jean Fresnisre
2231,10424,44,61.41,2,2702.04,2020-05-31,2232,In Process,Trucks and Buses,64,S32_3522,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2232,10106,33,72.92,5,2406.36,2018-02-17,3067,Shipped,Vintage Cars,68,S32_4289,Rovelli Gifts,Bergamo,Italy,Small,Giovanni Rovelli
2233,10120,29,72.23,11,2094.67,2018-04-29,2997,Shipped,Vintage Cars,68,S32_4289,"Australian Collectors, Co.",Melbourne,Australia,Small,Peter Ferguson
2234,10133,49,57.1,6,2797.9,2018-06-27,2939,Shipped,Vintage Cars,68,S32_4289,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2235,10144,20,81.86,1,1637.2,2018-08-13,2893,Shipped,Vintage Cars,68,S32_4289,Royale Belge,Charleroi,Belgium,Small,Pascale Cartrain
2236,10168,31,73.61,12,2281.91,2018-10-28,2818,Shipped,Vintage Cars,68,S32_4289,Technics Stores Inc.,Burlingame,USA,Small,Juri Hirano
2237,10210,39,59.16,10,2307.24,2019-01-12,2743,Shipped,Vintage Cars,68,S32_4289,Osaka Souveniers Co.,Osaka,Japan,Small,Mory Kentary
2238,10223,20,66.04,12,1320.8,2019-02-20,2705,Shipped,Vintage Cars,68,S32_4289,"Australian Collectors, Co.",Melbourne,Australia,Small,Peter Ferguson
2239,10235,34,77.73,6,2642.82,2019-04-02,2665,Shipped,Vintage Cars,68,S32_4289,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small,Elizabeth Lincoln
2240,10250,50,61.22,7,3061.0,2019-05-11,2627,Shipped,Vintage Cars,68,S32_4289,The Sharp Gifts Warehouse,San Jose,USA,Medium,Sue Frick
2241,10262,40,79.11,2,3164.4,2019-06-24,2584,Cancelled,Vintage Cars,68,S32_4289,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
2242,10275,28,63.97,12,1791.16,2019-07-23,2556,Shipped,Vintage Cars,68,S32_4289,La Rochelle Gifts,Nantes,France,Small,Janine Labrune
2243,10284,50,81.86,4,4093.0,2019-08-21,2528,Shipped,Vintage Cars,68,S32_4289,"Norway Gifts By Mail, Co.",Oslo,Norway,Medium,Jan Klaeboe
2244,10297,28,79.8,7,2234.4,2019-09-16,2503,Shipped,Vintage Cars,68,S32_4289,"Clover Collections, Co.",Dublin,Ireland,Small,Dean Cassidy
2245,10308,46,66.04,10,3037.84,2019-10-15,2475,Shipped,Vintage Cars,68,S32_4289,Mini Classics,White Plains,USA,Medium,Steve Frick
2246,10316,24,59.16,2,1419.84,2019-11-01,2459,Shipped,Vintage Cars,68,S32_4289,giftsbymail.co.uk,Cowes,UK,Small,Helen Bennett
2247,10328,24,81.17,5,1948.08,2019-11-12,2449,Shipped,Vintage Cars,68,S32_4289,Rovelli Gifts,Bergamo,Italy,Small,Giovanni Rovelli
2248,10340,39,59.16,3,2307.24,2019-11-24,2438,Shipped,Vintage Cars,68,S32_4289,Enaco Distributors,Barcelona,Spain,Small,Eduardo Saavedra
2249,10353,40,44.51,7,1780.4,2019-12-04,2429,Shipped,Vintage Cars,68,S32_4289,Gift Ideas Corp.,Glendale,USA,Small,Dan Lewis
2250,10361,49,72.33,2,3544.17,2019-12-17,2417,Shipped,Vintage Cars,68,S32_4289,Souveniers And Things Co.,Chatswood,Australia,Medium,Adrian Huxley
2251,10375,44,82.26,4,3619.44,2020-02-03,2370,Shipped,Vintage Cars,68,S32_4289,La Rochelle Gifts,Nantes,France,Medium,Janine Labrune
2252,10388,35,111.97,8,3918.95,2020-03-03,2342,Shipped,Vintage Cars,68,S32_4289,FunGiftIdeas.com,New Bedford,USA,Medium,Violeta Benitez
2253,10398,22,67.41,4,1483.02,2020-03-30,2316,Shipped,Vintage Cars,68,S32_4289,Reims Collectables,Reims,France,Small,Paul Henriot
2254,10401,62,77.73,6,4819.26,2020-04-03,2313,On Hold,Vintage Cars,68,S32_4289,Tekni Collectables Inc.,Newark,USA,Medium,William Brown
2255,10416,26,61.22,7,1591.72,2020-05-10,2277,Shipped,Vintage Cars,68,S32_4289,L'ordine Souveniers,Reggio Emilia,Italy,Small,Maurizio Moroni
2256,10108,31,118.38,16,3669.78,2018-03-03,3077,Shipped,Motorcycles,102,S32_4485,Cruz & Sons Co.,Makati City,Philippines,Medium,Arnold Cruz
2257,10121,25,86.74,3,2168.5,2018-05-07,3013,Shipped,Motorcycles,102,S32_4485,Reims Collectables,Reims,France,Small,Paul Henriot
2258,10135,30,89.8,17,2694.0,2018-07-02,2958,Shipped,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
2259,10145,27,120.42,4,3251.34,2018-08-25,2905,Shipped,Motorcycles,102,S32_4485,Toys4GrownUps.com,Pasadena,USA,Medium,Julie Young
2260,10169,34,115.32,12,3920.88,2018-11-04,2835,Shipped,Motorcycles,102,S32_4485,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,Anna O'Hara
2261,10180,22,114.3,7,2514.6,2018-11-11,2829,Shipped,Motorcycles,102,S32_4485,Daedalus Designs Imports,Lille,France,Small,Martine Rance
2262,10190,42,85.72,4,3600.24,2018-11-19,2822,Shipped,Motorcycles,102,S32_4485,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
2263,10211,37,109.19,12,4040.03,2019-01-15,2766,Shipped,Motorcycles,102,S32_4485,Auto Canal Petit,Paris,France,Medium,Dominique Perrier
2264,10224,30,111.23,5,3336.9,2019-02-21,2730,Shipped,Motorcycles,102,S32_4485,Daedalus Designs Imports,Lille,France,Medium,Martine Rance
2265,10237,27,115.32,5,3113.64,2019-04-05,2688,Shipped,Motorcycles,102,S32_4485,Vitachrome Inc.,NYC,USA,Medium,Michael Frick
2266,10252,25,113.28,9,2832.0,2019-05-26,2638,Shipped,Motorcycles,102,S32_4485,Auto Canal Petit,Paris,France,Small,Dominique Perrier
2267,10264,34,97.97,7,3330.98,2019-06-30,2604,Shipped,Motorcycles,102,S32_4485,Gifts4AllAges.com,Boston,USA,Medium,Juri Yoshido
2268,10276,38,113.28,13,4304.64,2019-08-02,2572,Shipped,Motorcycles,102,S32_4485,Online Mini Collectables,Brickhaven,USA,Medium,Miguel Barajas
2269,10285,26,100.01,4,2600.26,2019-08-27,2548,Shipped,Motorcycles,102,S32_4485,Marta's Replicas Co.,Cambridge,USA,Small,Marta Hernandez
2270,10299,38,115.32,7,4382.16,2019-09-30,2515,Shipped,Motorcycles,102,S32_4485,"Toys of Finland, Co.",Helsinki,Finland,Medium,Matti Karttunen
2271,10309,50,84.7,3,4235.0,2019-10-15,2501,Shipped,Motorcycles,102,S32_4485,Baane Mini Imports,Stavern,Norway,Medium,Jonas Bergulfsen
2272,10319,22,119.4,8,2626.8,2019-11-03,2483,Shipped,Motorcycles,102,S32_4485,Microscale Inc.,NYC,USA,Small,Kee Kuo
2273,10331,32,157.08,4,5026.56,2019-11-17,2470,Shipped,Motorcycles,102,S32_4485,Motor Mint Distributors Inc.,Philadelphia,USA,Medium,Rosa Hernandez
2274,10341,31,71.02,4,2201.62,2019-11-24,2464,Shipped,Motorcycles,102,S32_4485,Salzburg Collectables,Salzburg,Austria,Small,Georg Pipps
2275,10355,40,108.17,5,4326.8,2019-12-07,2452,Shipped,Motorcycles,102,S32_4485,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
2276,10365,22,155.69,3,3425.18,2020-01-07,2422,Shipped,Motorcycles,102,S32_4485,Mini Creations Ltd.,New Bedford,USA,Medium,Wing C Tam
2277,10375,41,114.68,15,4701.88,2020-02-03,2396,Shipped,Motorcycles,102,S32_4485,La Rochelle Gifts,Nantes,France,Medium,Janine Labrune
2278,10390,45,48.98,12,2204.1,2020-03-04,2367,Shipped,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
2279,10403,45,115.32,5,5189.4,2020-04-08,2333,Shipped,Motorcycles,102,S32_4485,"UK Collectables, Ltd.",Liverpool,UK,Medium,Elizabeth Devon
2280,10106,39,40.15,6,1565.85,2018-02-17,3115,Shipped,Vintage Cars,43,S50_1341,Rovelli Gifts,Bergamo,Italy,Small,Giovanni Rovelli
2281,10120,49,50.62,12,2480.38,2018-04-29,3045,Shipped,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",Melbourne,Australia,Small,Peter Ferguson
2282,10133,27,50.19,7,1355.13,2018-06-27,2987,Shipped,Vintage Cars,43,S50_1341,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2283,10143,34,36.66,1,1246.44,2018-08-10,2944,Shipped,Vintage Cars,43,S50_1341,Mini Creations Ltd.,New Bedford,USA,Small,Wing C Tam
2284,10156,20,41.02,1,820.4,2018-10-08,2886,Shipped,Vintage Cars,43,S50_1341,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2285,10168,48,51.93,13,2492.64,2018-10-28,2867,Shipped,Vintage Cars,43,S50_1341,Technics Stores Inc.,Burlingame,USA,Small,Juri Hirano
2286,10199,29,38.4,1,1113.6,2018-12-01,2834,Shipped,Vintage Cars,43,S50_1341,West Coast Collectables Co.,Burbank,USA,Small,Steve Thompson
2287,10210,43,41.02,11,1763.86,2019-01-12,2793,Shipped,Vintage Cars,43,S50_1341,Osaka Souveniers Co.,Osaka,Japan,Small,Mory Kentary
2288,10223,41,46.26,13,1896.66,2019-02-20,2755,Shipped,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",Melbourne,Australia,Small,Peter Ferguson
2289,10235,41,35.35,7,1449.35,2019-04-02,2715,Shipped,Vintage Cars,43,S50_1341,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small,Elizabeth Lincoln
2290,10250,36,51.93,8,1869.48,2019-05-11,2677,Shipped,Vintage Cars,43,S50_1341,The Sharp Gifts Warehouse,San Jose,USA,Small,Sue Frick
2291,10262,49,37.97,3,1860.53,2019-06-24,2634,Cancelled,Vintage Cars,43,S50_1341,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2292,10275,38,45.39,13,1724.82,2019-07-23,2606,Shipped,Vintage Cars,43,S50_1341,La Rochelle Gifts,Nantes,France,Small,Janine Labrune
2293,10284,33,51.93,5,1713.69,2019-08-21,2578,Shipped,Vintage Cars,43,S50_1341,"Norway Gifts By Mail, Co.",Oslo,Norway,Small,Jan Klaeboe
2294,10296,26,48.44,1,1259.44,2019-09-15,2554,Shipped,Vintage Cars,43,S50_1341,"Bavarian Collectables Imports, Co.",Munich,Germany,Small,Michael Donnermeyer
2295,10308,47,43.64,11,2051.08,2019-10-15,2525,Shipped,Vintage Cars,43,S50_1341,Mini Classics,White Plains,USA,Small,Steve Frick
2296,10316,34,47.57,3,1617.38,2019-11-01,2509,Shipped,Vintage Cars,43,S50_1341,giftsbymail.co.uk,Cowes,UK,Small,Helen Bennett
2297,10328,34,51.93,7,1765.62,2019-11-12,2499,Shipped,Vintage Cars,43,S50_1341,Rovelli Gifts,Bergamo,Italy,Small,Giovanni Rovelli
2298,10340,40,50.62,4,2024.8,2019-11-24,2488,Shipped,Vintage Cars,43,S50_1341,Enaco Distributors,Barcelona,Spain,Small,Eduardo Saavedra
2299,10353,40,82.21,8,3288.4,2019-12-04,2479,Shipped,Vintage Cars,43,S50_1341,Gift Ideas Corp.,Glendale,USA,Medium,Dan Lewis
2300,10361,33,82.59,3,2725.47,2019-12-17,2467,Shipped,Vintage Cars,43,S50_1341,Souveniers And Things Co.,Chatswood,Australia,Small,Adrian Huxley
2301,10375,49,65.8,5,3224.2,2020-02-03,2420,Shipped,Vintage Cars,43,S50_1341,La Rochelle Gifts,Nantes,France,Medium,Janine Labrune
2302,10388,27,118.94,1,3211.38,2020-03-03,2392,Shipped,Vintage Cars,43,S50_1341,FunGiftIdeas.com,New Bedford,USA,Medium,Violeta Benitez
2303,10398,49,36.66,5,1796.34,2020-03-30,2366,Shipped,Vintage Cars,43,S50_1341,Reims Collectables,Reims,France,Small,Paul Henriot
2304,10401,56,35.35,7,1979.6,2020-04-03,2363,On Hold,Vintage Cars,43,S50_1341,Tekni Collectables Inc.,Newark,USA,Small,William Brown
2305,10416,37,51.93,8,1921.41,2020-05-10,2327,Shipped,Vintage Cars,43,S50_1341,L'ordine Souveniers,Reggio Emilia,Italy,Small,Maurizio Moroni
2306,10104,33,112.28,7,3705.24,2018-01-31,3158,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
2307,10115,27,105.33,3,2843.91,2018-04-04,3096,Shipped,Trucks and Buses,115,S50_1392,Classic Legends Inc.,NYC,USA,Small,Maria Hernandez
2308,10127,46,134.27,9,6176.42,2018-06-03,3037,Shipped,Trucks and Buses,115,S50_1392,Muscle Machine Inc,NYC,USA,Medium,Jeff Young
2309,10141,44,125.01,3,5500.44,2018-08-01,2979,Shipped,Trucks and Buses,115,S50_1392,Suominen Souveniers,Espoo,Finland,Medium,Kalle Suominen
2310,10151,26,123.85,1,3220.1,2018-09-21,2929,Shipped,Trucks and Buses,115,S50_1392,"Oulu Toy Supplies, Inc.",Oulu,Finland,Medium,Pirkko Koskitalo
2311,10165,48,94.92,10,4556.16,2018-10-22,2899,Shipped,Trucks and Buses,115,S50_1392,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,Eric Natividad
2312,10176,23,135.43,9,3114.89,2018-11-06,2885,Shipped,Trucks and Buses,115,S50_1392,L'ordine Souveniers,Reggio Emilia,Italy,Medium,Maurizio Moroni
2313,10184,45,109.96,4,4948.2,2018-11-14,2878,Shipped,Trucks and Buses,115,S50_1392,"Iberia Gift Imports, Corp.",Sevilla,Spain,Medium,Jose Pedro Roel
2314,10195,49,105.33,4,5161.17,2018-11-25,2868,Shipped,Trucks and Buses,115,S50_1392,Mini Classics,White Plains,USA,Medium,Steve Frick
2315,10207,28,94.92,5,2657.76,2018-12-09,2855,Shipped,Trucks and Buses,115,S50_1392,Diecast Collectables,Boston,USA,Small,Valarie Franco
2316,10220,37,107.65,9,3983.05,2019-02-12,2791,Shipped,Trucks and Buses,115,S50_1392,"Clover Collections, Co.",Dublin,Ireland,Medium,Dean Cassidy
2317,10230,34,116.91,7,3974.94,2019-03-15,2761,Shipped,Trucks and Buses,115,S50_1392,"Blauer See Auto, Co.",Frankfurt,Germany,Medium,Roland Keitel
2318,10246,22,133.11,3,2928.42,2019-05-05,2711,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2319,10259,29,105.33,2,3054.57,2019-06-15,2671,Shipped,Trucks and Buses,115,S50_1392,Handji Gifts& Co,Singapore,Singapore,Medium,Wendy Victorino
2320,10271,34,98.39,3,3345.26,2019-07-20,2637,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
2321,10282,38,113.44,12,4310.72,2019-08-20,2607,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
2322,10292,41,121.54,6,4983.14,2019-09-08,2589,Shipped,Trucks and Buses,115,S50_1392,Land of Toys Inc.,NYC,USA,Medium,Kwai Yu
2323,10305,42,109.96,3,4618.32,2019-10-13,2555,Shipped,Trucks and Buses,115,S50_1392,Marta's Replicas Co.,Cambridge,USA,Medium,Marta Hernandez
2324,10314,28,121.54,12,3403.12,2019-10-22,2547,Shipped,Trucks and Buses,115,S50_1392,Heintze Collectables,Aaarhus,Denmark,Medium,Palle Ibsen
2325,10325,38,136.59,4,5190.42,2019-11-05,2534,Shipped,Trucks and Buses,115,S50_1392,Baane Mini Imports,Stavern,Norway,Medium,Jonas Bergulfsen
2326,10336,23,136.59,8,3141.57,2019-11-20,2520,Shipped,Trucks and Buses,115,S50_1392,"La Corne D'abondance, Co.",Paris,France,Medium,Marie Bertrand
2327,10350,31,71.4,8,2213.4,2019-12-02,2509,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2328,10359,46,106.45,2,4896.7,2019-12-15,2497,Shipped,Trucks and Buses,115,S50_1392,Reims Collectables,Reims,France,Medium,Paul Henriot
2329,10371,48,56.55,10,2714.4,2020-01-23,2459,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
2330,10383,29,106.45,13,3087.05,2020-02-22,2430,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
2331,10395,46,123.76,4,5692.96,2020-03-17,2407,Shipped,Trucks and Buses,115,S50_1392,Lyon Souveniers,Paris,France,Medium,Daniel Da Cunha
2332,10412,26,133.11,3,3460.86,2020-05-03,2361,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
2333,10425,18,105.33,2,1895.94,2020-05-31,2334,In Process,Trucks and Buses,115,S50_1392,La Rochelle Gifts,Nantes,France,Small,Janine Labrune
2334,10104,32,53.31,2,1705.92,2018-01-31,3186,Shipped,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2335,10117,21,49.21,11,1033.41,2018-04-16,3112,Shipped,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,Eric Natividad
2336,10127,46,69.12,4,3179.52,2018-06-03,3065,Shipped,Trains,58,S50_1514,Muscle Machine Inc,NYC,USA,Medium,Jeff Young
2337,10142,42,49.79,14,2091.18,2018-08-08,3000,Shipped,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
2338,10153,31,57.41,13,1779.71,2018-09-28,2950,Shipped,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2339,10165,38,66.78,5,2537.64,2018-10-22,2927,Shipped,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,Eric Natividad
2340,10176,38,64.44,4,2448.72,2018-11-06,2913,Shipped,Trains,58,S50_1514,L'ordine Souveniers,Reggio Emilia,Italy,Small,Maurizio Moroni
2341,10185,20,48.62,15,972.4,2018-11-14,2906,Shipped,Trains,58,S50_1514,Mini Creations Ltd.,New Bedford,USA,Small,Wing C Tam
2342,10196,46,62.09,7,2856.14,2018-11-26,2895,Shipped,Trains,58,S50_1514,Super Scale Inc.,New Haven,USA,Small,Leslie Murphy
2343,10208,30,65.61,15,1968.3,2019-01-02,2859,Shipped,Trains,58,S50_1514,"Saveley & Henriot, Co.",Lyon,France,Small,Mary Saveley
2344,10220,30,68.54,4,2056.2,2019-02-12,2819,Shipped,Trains,58,S50_1514,"Clover Collections, Co.",Dublin,Ireland,Small,Dean Cassidy
2345,10230,43,52.14,2,2242.02,2019-03-15,2789,Shipped,Trains,58,S50_1514,"Blauer See Auto, Co.",Frankfurt,Germany,Small,Roland Keitel
2346,10247,49,63.85,4,3128.65,2019-05-05,2739,Shipped,Trains,58,S50_1514,Suominen Souveniers,Espoo,Finland,Medium,Kalle Suominen
2347,10272,43,56.82,4,2443.26,2019-07-20,2664,Shipped,Trains,58,S50_1514,Diecast Classics Inc.,Allentown,USA,Small,Kyung Yu
2348,10282,37,66.78,7,2470.86,2019-08-20,2634,Shipped,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
2349,10292,35,55.07,1,1927.45,2019-09-08,2616,Shipped,Trains,58,S50_1514,Land of Toys Inc.,NYC,USA,Small,Kwai Yu
2350,10306,34,60.34,15,2051.56,2019-10-14,2581,Shipped,Trains,58,S50_1514,"AV Stores, Co.",Manchester,UK,Small,Victoria Ashworth
2351,10314,38,61.51,7,2337.38,2019-10-22,2574,Shipped,Trains,58,S50_1514,Heintze Collectables,Aaarhus,Denmark,Small,Palle Ibsen
2352,10325,44,134.84,7,5932.96,2019-11-05,2561,Shipped,Trains,58,S50_1514,Baane Mini Imports,Stavern,Norway,Medium,Jonas Bergulfsen
2353,10337,21,109.37,6,2296.77,2019-11-21,2546,Shipped,Trains,58,S50_1514,Classic Legends Inc.,NYC,USA,Small,Maria Hernandez
2354,10350,44,147.52,17,6490.88,2019-12-02,2536,Shipped,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
2355,10359,25,64.93,4,1623.25,2019-12-15,2524,Shipped,Trains,58,S50_1514,Reims Collectables,Reims,France,Small,Paul Henriot
2356,10372,24,58.58,9,1405.92,2020-01-26,2483,Shipped,Trains,58,S50_1514,"Tokyo Collectables, Ltd",Minato-ku,Japan,Small,Akiko Shimamura
2357,10383,38,60.06,10,2282.28,2020-02-22,2457,Shipped,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2358,10395,45,199.49,3,8977.05,2020-03-17,2434,Shipped,Trains,58,S50_1514,Lyon Souveniers,Paris,France,Large,Daniel Da Cunha
2359,10413,51,63.85,4,3256.35,2020-05-05,2386,Shipped,Trains,58,S50_1514,Gift Depot Inc.,Bridgewater,USA,Medium,Julie King
2360,10108,34,82.99,14,2821.66,2018-03-03,3181,Shipped,Motorcycles,81,S50_4713,Cruz & Sons Co.,Makati City,Philippines,Small,Arnold Cruz
2361,10121,44,74.85,1,3293.4,2018-05-07,3117,Shipped,Motorcycles,81,S50_4713,Reims Collectables,Reims,France,Medium,Paul Henriot
2362,10135,44,96.0,15,4224.0,2018-07-02,3062,Shipped,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
2363,10145,38,81.36,2,3091.68,2018-08-25,3009,Shipped,Motorcycles,81,S50_4713,Toys4GrownUps.com,Pasadena,USA,Medium,Julie Young
2364,10169,48,80.55,10,3866.4,2018-11-04,2939,Shipped,Motorcycles,81,S50_4713,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,Anna O'Hara
2365,10180,21,93.56,5,1964.76,2018-11-11,2933,Shipped,Motorcycles,81,S50_4713,Daedalus Designs Imports,Lille,France,Small,Martine Rance
2366,10190,40,66.72,2,2668.8,2018-11-19,2926,Shipped,Motorcycles,81,S50_4713,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
2367,10211,40,80.55,10,3222.0,2019-01-15,2870,Shipped,Motorcycles,81,S50_4713,Auto Canal Petit,Paris,France,Medium,Dominique Perrier
2368,10224,50,77.29,3,3864.5,2019-02-21,2834,Shipped,Motorcycles,81,S50_4713,Daedalus Designs Imports,Lille,France,Medium,Martine Rance
2369,10237,20,68.34,3,1366.8,2019-04-05,2792,Shipped,Motorcycles,81,S50_4713,Vitachrome Inc.,NYC,USA,Small,Michael Frick
2370,10252,48,72.41,7,3475.68,2019-05-26,2742,Shipped,Motorcycles,81,S50_4713,Auto Canal Petit,Paris,France,Medium,Dominique Perrier
2371,10264,47,89.5,5,4206.5,2019-06-30,2708,Shipped,Motorcycles,81,S50_4713,Gifts4AllAges.com,Boston,USA,Medium,Juri Yoshido
